run_id,match_id,table_size,hand_id,dealer,winner,win_amount,pot_size,end_round,showdown,stacks_after
20260408T102956Z,match_005_baseline_vs_weak_ai,2,19,baseline,weak_ai,410,410,River,False,"{""baseline"": -140, ""weak_ai"": 140}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,20,weak_ai,weak_ai,1980,1980,Showdown,True,"{""baseline"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,21,baseline,weak_ai,540,540,Showdown,True,"{""baseline"": -270, ""weak_ai"": 270}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,22,weak_ai,weak_ai,400,400,Showdown,True,"{""baseline"": -200, ""weak_ai"": 200}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,23,baseline,baseline,520,520,Showdown,True,"{""baseline"": 260, ""weak_ai"": -260}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,24,weak_ai,weak_ai,400,400,Showdown,True,"{""baseline"": -200, ""weak_ai"": 200}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,25,baseline,baseline,440,440,Showdown,True,"{""baseline"": 220, ""weak_ai"": -220}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,26,weak_ai,baseline,1810,1810,Showdown,True,"{""baseline"": 905, ""weak_ai"": -905}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,27,baseline,weak_ai,400,400,Showdown,True,"{""baseline"": -200, ""weak_ai"": 200}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,28,weak_ai,"baseline, weak_ai",420,420,Showdown,True,"{""baseline"": 0, ""weak_ai"": 0}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,29,baseline,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,30,weak_ai,weak_ai,2000,2000,Showdown,True,"{""baseline"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,31,baseline,weak_ai,410,410,River,False,"{""baseline"": -140, ""weak_ai"": 140}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,32,weak_ai,baseline,440,440,Showdown,True,"{""baseline"": 220, ""weak_ai"": -220}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,33,baseline,baseline,400,400,Showdown,True,"{""baseline"": 200, ""weak_ai"": -200}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,34,weak_ai,weak_ai,1980,1980,Showdown,True,"{""baseline"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,35,baseline,baseline,520,520,Showdown,True,"{""baseline"": 260, ""weak_ai"": -260}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,36,weak_ai,baseline,400,400,Showdown,True,"{""baseline"": 200, ""weak_ai"": -200}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,37,baseline,baseline,1502,1502,Showdown,True,"{""baseline"": 751, ""weak_ai"": -751}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,38,weak_ai,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,39,baseline,baseline,1980,1980,Showdown,True,"{""baseline"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_005_baseline_vs_weak_ai,2,40,weak_ai,baseline,400,400,Showdown,True,"{""baseline"": 200, ""weak_ai"": -200}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,1,baseline,main_ai,1980,1980,Showdown,True,"{""baseline"": -990, ""main_ai"": 990}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,2,main_ai,main_ai,1450,1450,Showdown,True,"{""baseline"": -725, ""main_ai"": 725}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,3,baseline,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,4,main_ai,"baseline, main_ai",774,774,Showdown,True,"{""baseline"": 0, ""main_ai"": 0}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,5,baseline,baseline,660,660,Showdown,True,"{""baseline"": 330, ""main_ai"": -330}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,6,main_ai,main_ai,1020,1020,Showdown,True,"{""baseline"": -510, ""main_ai"": 510}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,7,baseline,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,8,main_ai,main_ai,700,700,Showdown,True,"{""baseline"": -350, ""main_ai"": 350}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,9,baseline,main_ai,350,350,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,10,main_ai,main_ai,450,450,Showdown,True,"{""baseline"": -225, ""main_ai"": 225}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,11,baseline,main_ai,2000,2000,Showdown,True,"{""baseline"": -1000, ""main_ai"": 1000}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,12,main_ai,main_ai,1060,1060,Showdown,True,"{""baseline"": -530, ""main_ai"": 530}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,13,baseline,main_ai,1120,1120,Showdown,True,"{""baseline"": -560, ""main_ai"": 560}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,14,main_ai,main_ai,1226,1226,Showdown,True,"{""baseline"": -613, ""main_ai"": 613}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,15,baseline,baseline,440,440,Showdown,True,"{""baseline"": 220, ""main_ai"": -220}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,16,main_ai,baseline,460,460,Showdown,True,"{""baseline"": 230, ""main_ai"": -230}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,17,baseline,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,18,main_ai,main_ai,450,450,Showdown,True,"{""baseline"": -225, ""main_ai"": 225}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,19,baseline,baseline,1386,1386,Showdown,True,"{""baseline"": 693, ""main_ai"": -693}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,20,main_ai,baseline,1060,1060,Showdown,True,"{""baseline"": 530, ""main_ai"": -530}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,21,baseline,baseline,1120,1120,Showdown,True,"{""baseline"": 560, ""main_ai"": -560}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,22,main_ai,baseline,1260,1260,Showdown,True,"{""baseline"": 630, ""main_ai"": -630}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,23,baseline,main_ai,1000,1000,Showdown,True,"{""baseline"": -500, ""main_ai"": 500}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,24,main_ai,main_ai,1070,1070,Flop,False,"{""baseline"": -420, ""main_ai"": 420}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,25,baseline,main_ai,1734,1734,Showdown,True,"{""baseline"": -867, ""main_ai"": 867}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,26,main_ai,main_ai,450,450,Showdown,True,"{""baseline"": -225, ""main_ai"": 225}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,27,baseline,main_ai,960,960,Showdown,True,"{""baseline"": -480, ""main_ai"": 480}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,28,main_ai,baseline,1774,1774,Showdown,True,"{""baseline"": 887, ""main_ai"": -887}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,29,baseline,main_ai,1386,1386,Showdown,True,"{""baseline"": -693, ""main_ai"": 693}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,30,main_ai,main_ai,920,920,Showdown,True,"{""baseline"": -460, ""main_ai"": 460}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,31,baseline,baseline,1990,1990,Showdown,True,"{""baseline"": 995, ""main_ai"": -995}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,32,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,33,baseline,baseline,1480,1480,Showdown,True,"{""baseline"": 740, ""main_ai"": -740}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,34,main_ai,main_ai,330,330,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,35,baseline,main_ai,614,614,Showdown,True,"{""baseline"": -307, ""main_ai"": 307}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,36,main_ai,baseline,1980,1980,Showdown,True,"{""baseline"": 990, ""main_ai"": -990}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,37,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,38,main_ai,baseline,400,400,Showdown,True,"{""baseline"": 200, ""main_ai"": -200}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,39,baseline,main_ai,960,960,Showdown,True,"{""baseline"": -480, ""main_ai"": 480}"
20260408T102956Z,match_006_baseline_vs_main_ai,2,40,main_ai,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,1,baseline,main_ai,774,774,Showdown,True,"{""baseline"": -387, ""main_ai"": 387}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,2,main_ai,main_ai,420,420,Showdown,True,"{""baseline"": -210, ""main_ai"": 210}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,3,baseline,baseline,1240,1240,Showdown,True,"{""baseline"": 620, ""main_ai"": -620}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,4,main_ai,main_ai,420,420,Showdown,True,"{""baseline"": -210, ""main_ai"": 210}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,5,baseline,main_ai,1150,1150,Showdown,True,"{""baseline"": -575, ""main_ai"": 575}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,6,main_ai,baseline,350,350,Showdown,True,"{""baseline"": 175, ""main_ai"": -175}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,7,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,8,main_ai,main_ai,542,542,River,False,"{""baseline"": -155, ""main_ai"": 155}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,9,baseline,main_ai,400,400,Showdown,True,"{""baseline"": -200, ""main_ai"": 200}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,10,main_ai,main_ai,820,820,Showdown,True,"{""baseline"": -410, ""main_ai"": 410}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,11,baseline,main_ai,350,350,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,12,main_ai,main_ai,1950,1950,Flop,False,"{""baseline"": -960, ""main_ai"": 960}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,13,baseline,main_ai,1860,1860,Flop,False,"{""baseline"": -900, ""main_ai"": 900}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,14,main_ai,baseline,860,860,Showdown,True,"{""baseline"": 430, ""main_ai"": -430}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,15,baseline,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,16,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,17,baseline,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,18,main_ai,"baseline, main_ai",1730,1730,Showdown,True,"{""baseline"": 0, ""main_ai"": 0}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,19,baseline,baseline,450,450,Showdown,True,"{""baseline"": 225, ""main_ai"": -225}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,20,main_ai,baseline,1980,1980,Showdown,True,"{""baseline"": 990, ""main_ai"": -990}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,21,baseline,main_ai,1254,1254,Showdown,True,"{""baseline"": -627, ""main_ai"": 627}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,22,main_ai,main_ai,1860,1860,Flop,False,"{""baseline"": -900, ""main_ai"": 900}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,23,baseline,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,24,main_ai,main_ai,420,420,Showdown,True,"{""baseline"": -210, ""main_ai"": 210}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,25,baseline,main_ai,330,330,Turn,False,"{""baseline"": -115, ""main_ai"": 115}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,26,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,27,baseline,"baseline, main_ai",940,940,Showdown,True,"{""baseline"": 0, ""main_ai"": 0}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,28,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,29,baseline,"baseline, main_ai",1550,1550,Showdown,True,"{""baseline"": 0, ""main_ai"": 0}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,30,main_ai,baseline,1942,1942,Showdown,True,"{""baseline"": 971, ""main_ai"": -971}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,31,baseline,baseline,1280,1280,Showdown,True,"{""baseline"": 640, ""main_ai"": -640}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,32,main_ai,main_ai,920,920,Showdown,True,"{""baseline"": -460, ""main_ai"": 460}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,33,baseline,baseline,940,940,Showdown,True,"{""baseline"": 470, ""main_ai"": -470}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,34,main_ai,main_ai,400,400,Showdown,True,"{""baseline"": -200, ""main_ai"": 200}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,35,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,36,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,37,baseline,main_ai,1840,1840,Flop,False,"{""baseline"": -890, ""main_ai"": 890}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,38,main_ai,main_ai,1835,1835,Flop,False,"{""baseline"": -885, ""main_ai"": 885}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,39,baseline,main_ai,960,960,Showdown,True,"{""baseline"": -480, ""main_ai"": 480}"
20260408T102956Z,match_007_baseline_vs_main_ai,2,40,main_ai,main_ai,1120,1120,Showdown,True,"{""baseline"": -560, ""main_ai"": 560}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,1,baseline,main_ai,440,440,Showdown,True,"{""baseline"": -220, ""main_ai"": 220}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,2,main_ai,"baseline, main_ai",1854,1854,Showdown,True,"{""baseline"": 0, ""main_ai"": 0}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,3,baseline,main_ai,340,340,Showdown,True,"{""baseline"": -170, ""main_ai"": 170}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,4,main_ai,baseline,1054,1054,Showdown,True,"{""baseline"": 527, ""main_ai"": -527}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,5,baseline,main_ai,1980,1980,Showdown,True,"{""baseline"": -990, ""main_ai"": 990}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,6,main_ai,baseline,1470,1470,Showdown,True,"{""baseline"": 735, ""main_ai"": -735}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,7,baseline,baseline,820,820,Showdown,True,"{""baseline"": 410, ""main_ai"": -410}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,8,main_ai,main_ai,774,774,Showdown,True,"{""baseline"": -387, ""main_ai"": 387}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,9,baseline,main_ai,2000,2000,Showdown,True,"{""baseline"": -1000, ""main_ai"": 1000}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,10,main_ai,baseline,1494,1494,Showdown,True,"{""baseline"": 747, ""main_ai"": -747}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,11,baseline,main_ai,580,580,River,False,"{""baseline"": -175, ""main_ai"": 175}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,12,main_ai,baseline,774,774,Showdown,True,"{""baseline"": 387, ""main_ai"": -387}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,13,baseline,baseline,980,980,Showdown,True,"{""baseline"": 490, ""main_ai"": -490}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,14,main_ai,"baseline, main_ai",1666,1666,Showdown,True,"{""baseline"": 0, ""main_ai"": 0}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,15,baseline,baseline,1530,1530,Showdown,True,"{""baseline"": 765, ""main_ai"": -765}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,16,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,17,baseline,baseline,1226,1226,Showdown,True,"{""baseline"": 613, ""main_ai"": -613}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,18,main_ai,main_ai,870,870,Showdown,True,"{""baseline"": -435, ""main_ai"": 435}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,19,baseline,main_ai,330,330,Turn,False,"{""baseline"": -115, ""main_ai"": 115}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,20,main_ai,main_ai,1074,1074,Showdown,True,"{""baseline"": -537, ""main_ai"": 537}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,21,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,22,main_ai,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,23,baseline,main_ai,1000,1000,Showdown,True,"{""baseline"": -500, ""main_ai"": 500}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,24,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,25,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,26,main_ai,main_ai,2000,2000,Showdown,True,"{""baseline"": -1000, ""main_ai"": 1000}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,27,baseline,baseline,940,940,Showdown,True,"{""baseline"": 470, ""main_ai"": -470}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,28,main_ai,baseline,450,450,Showdown,True,"{""baseline"": 225, ""main_ai"": -225}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,29,baseline,main_ai,450,450,Showdown,True,"{""baseline"": -225, ""main_ai"": 225}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,30,main_ai,baseline,450,450,Showdown,True,"{""baseline"": 225, ""main_ai"": -225}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,31,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,32,main_ai,baseline,1680,1680,Showdown,True,"{""baseline"": 840, ""main_ai"": -840}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,33,baseline,baseline,1990,1990,Showdown,True,"{""baseline"": 995, ""main_ai"": -995}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,34,main_ai,baseline,1800,1800,Showdown,True,"{""baseline"": 900, ""main_ai"": -900}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,35,baseline,main_ai,1235,1235,Flop,False,"{""baseline"": -490, ""main_ai"": 490}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,36,main_ai,baseline,1280,1280,Showdown,True,"{""baseline"": 640, ""main_ai"": -640}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,37,baseline,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,38,main_ai,main_ai,1660,1660,Flop,False,"{""baseline"": -800, ""main_ai"": 800}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,39,baseline,baseline,1286,1286,Showdown,True,"{""baseline"": 643, ""main_ai"": -643}"
20260408T102956Z,match_008_baseline_vs_main_ai,2,40,main_ai,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,1,baseline,baseline,440,440,Showdown,True,"{""baseline"": 220, ""main_ai"": -220}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,2,main_ai,"baseline, main_ai",270,270,Showdown,True,"{""baseline"": 0, ""main_ai"": 0}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,3,baseline,main_ai,440,440,Showdown,True,"{""baseline"": -220, ""main_ai"": 220}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,4,main_ai,main_ai,2000,2000,Showdown,True,"{""baseline"": -1000, ""main_ai"": 1000}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,5,baseline,main_ai,1980,1980,Showdown,True,"{""baseline"": -990, ""main_ai"": 990}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,6,main_ai,main_ai,1980,1980,Flop,False,"{""baseline"": -980, ""main_ai"": 980}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,7,baseline,main_ai,350,350,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,8,main_ai,baseline,850,850,Showdown,True,"{""baseline"": 425, ""main_ai"": -425}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,9,baseline,main_ai,1520,1520,Showdown,True,"{""baseline"": -760, ""main_ai"": 760}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,10,main_ai,main_ai,390,390,Showdown,True,"{""baseline"": -195, ""main_ai"": 195}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,11,baseline,main_ai,960,960,Showdown,True,"{""baseline"": -480, ""main_ai"": 480}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,12,main_ai,main_ai,1980,1980,Flop,False,"{""baseline"": -980, ""main_ai"": 980}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,13,baseline,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,14,main_ai,main_ai,450,450,Showdown,True,"{""baseline"": -225, ""main_ai"": 225}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,15,baseline,main_ai,396,396,Showdown,True,"{""baseline"": -198, ""main_ai"": 198}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,16,main_ai,baseline,1850,1850,Showdown,True,"{""baseline"": 925, ""main_ai"": -925}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,17,baseline,main_ai,970,970,Showdown,True,"{""baseline"": -485, ""main_ai"": 485}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,18,main_ai,baseline,950,950,Showdown,True,"{""baseline"": 475, ""main_ai"": -475}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,19,baseline,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,20,main_ai,main_ai,1620,1620,Flop,False,"{""baseline"": -780, ""main_ai"": 780}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,21,baseline,baseline,970,970,Showdown,True,"{""baseline"": 485, ""main_ai"": -485}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,22,main_ai,main_ai,360,360,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,23,baseline,main_ai,360,360,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,24,main_ai,main_ai,345,345,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,25,baseline,main_ai,1660,1660,Showdown,True,"{""baseline"": -830, ""main_ai"": 830}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,26,main_ai,main_ai,1286,1286,Showdown,True,"{""baseline"": -643, ""main_ai"": 643}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,27,baseline,baseline,1980,1980,Showdown,True,"{""baseline"": 990, ""main_ai"": -990}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,28,main_ai,main_ai,480,480,Showdown,True,"{""baseline"": -240, ""main_ai"": 240}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,29,baseline,main_ai,360,360,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,30,main_ai,main_ai,345,345,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,31,baseline,baseline,700,700,Showdown,True,"{""baseline"": 350, ""main_ai"": -350}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,32,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,33,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,34,main_ai,baseline,1080,1080,Showdown,True,"{""baseline"": 540, ""main_ai"": -540}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,35,baseline,baseline,1650,1650,Showdown,True,"{""baseline"": 825, ""main_ai"": -825}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,36,main_ai,main_ai,400,400,Showdown,True,"{""baseline"": -200, ""main_ai"": 200}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,37,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,38,main_ai,baseline,400,400,Showdown,True,"{""baseline"": 200, ""main_ai"": -200}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,39,baseline,main_ai,450,450,Showdown,True,"{""baseline"": -225, ""main_ai"": 225}"
20260408T102956Z,match_009_baseline_vs_main_ai,2,40,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,1,baseline,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,2,main_ai,baseline,660,660,Showdown,True,"{""baseline"": 330, ""main_ai"": -330}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,3,baseline,baseline,1980,1980,Showdown,True,"{""baseline"": 990, ""main_ai"": -990}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,4,main_ai,main_ai,1980,1980,Flop,False,"{""baseline"": -980, ""main_ai"": 980}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,5,baseline,main_ai,1840,1840,Flop,False,"{""baseline"": -890, ""main_ai"": 890}"
